elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
306.00,304400,0.00,0,0,0,0.00
307.00,330200,0.00,0,0,0,0.00
308.00,288700,0.00,0,0,0,0.00
309.00,301400,0.00,0,0,0,0.00
310.00,313500,0.00,0,0,0,0.00
311.00,329200,0.00,0,0,0,0.00
312.00,295200,0.00,0,0,0,0.00
313.00,300600,0.00,0,0,0,0.00
314.00,306600,0.00,0,0,0,0.00
315.00,321200,0.00,0,0,0,0.00
316.00,321000,0.00,0,0,0,0.00
317.00,289900,0.00,0,0,0,0.00
318.00,302800,0.00,0,0,0,0.00
319.00,324300,0.00,0,0,0,0.00
320.00,320400,0.00,0,0,0,0.00
321.00,295500,0.00,0,0,0,0.00
322.00,296000,0.00,0,0,0,0.00
323.00,329700,0.00,0,0,0,0.00
324.00,325300,0.00,0,0,0,0.00
325.00,287600,0.00,0,0,0,0.00
326.00,299900,0.00,0,0,0,0.00
327.00,324600,0.00,0,0,0,0.00
328.00,322000,0.00,0,0,0,0.00
329.00,298300,0.00,0,0,0,0.00
330.00,287500,0.00,0,0,0,0.00
331.00,317300,0.00,0,0,0,0.00
332.00,328100,0.00,0,0,0,0.00
333.00,299100,0.00,0,0,0,0.00
334.00,291400,0.00,0,0,0,0.00
335.00,313100,0.00,0,0,0,0.00
336.00,331100,0.00,0,0,0,0.00
337.00,304200,0.00,0,0,0,0.00
338.00,294200,0.00,0,0,0,0.00
339.00,304700,0.00,0,0,0,0.00
340.00,326300,0.00,0,0,0,0.00
341.00,312600,0.00,0,0,0,0.00
342.00,291800,0.00,0,0,0,0.00
343.00,297900,0.00,0,0,0,0.00
344.00,328400,0.00,0,0,0,0.00
345.00,312600,0.00,0,0,0,0.00
346.00,297600,0.00,0,0,0,0.00
347.00,294400,0.00,0,0,0,0.00
348.00,326400,0.00,0,0,0,0.00
349.00,323200,0.00,0,0,0,0.00
350.00,284200,0.00,0,0,0,0.00
351.00,306500,0.00,0,0,0,0.00
352.00,318800,0.00,0,0,0,0.00
353.00,320700,0.00,0,0,0,0.00
354.00,291600,0.00,0,0,0,0.00
355.00,286800,0.00,0,0,0,0.00
356.00,315700,0.00,0,0,0,0.00
357.00,329400,0.00,0,0,0,0.00
358.00,305300,0.00,0,0,0,0.00
359.00,292900,0.00,0,0,0,0.00
360.00,297800,0.00,0,0,0,0.00
361.00,318200,0.00,0,0,0,0.00
362.00,312600,0.00,0,0,0,0.00
363.00,285600,0.00,0,0,0,0.00
364.00,306000,0.00,0,0,0,0.00
365.00,324300,0.00,0,0,0,0.00
366.00,320400,0.00,0,0,0,0.00
367.00,286700,0.00,0,0,0,0.00
368.00,309600,0.00,0,0,0,0.00
369.00,325900,0.00,0,0,0,0.00
370.00,315700,0.00,0,0,0,0.00
371.00,292500,0.00,0,0,0,0.00
372.00,305500,0.00,0,0,0,0.00
373.00,327100,0.00,0,0,0,0.00
374.00,315500,0.00,0,0,0,0.00
375.00,299200,0.00,0,0,0,0.00
376.00,307200,0.00,0,0,0,0.00
377.00,320600,0.00,0,0,0,0.00
378.00,324400,0.00,0,0,0,0.00
379.00,294500,0.00,0,0,0,0.00
380.00,302300,0.00,0,0,0,0.00
381.00,313800,0.00,0,0,0,0.00
382.00,314500,0.00,0,0,0,0.00
383.00,299700,0.00,0,0,0,0.00
384.00,299600,0.00,0,0,0,0.00
385.00,308800,0.00,0,0,0,0.00
386.00,328300,0.00,0,0,0,0.00
387.00,303400,0.00,0,0,0,0.00
388.00,295700,0.00,0,0,0,0.00
389.00,316700,0.00,0,0,0,0.00
390.00,317500,0.00,0,0,0,0.00
391.00,305100,0.00,0,0,0,0.00
392.00,299200,0.00,0,0,0,0.00
393.00,319100,0.00,0,0,0,0.00
394.00,319100,0.00,0,0,0,0.00
395.00,298900,0.00,0,0,0,0.00
396.00,311500,0.00,0,0,0,0.00
397.00,304300,0.00,0,0,0,0.00
398.00,313200,0.00,0,0,0,0.00
399.00,302200,0.00,0,0,0,0.00
400.00,312700,0.00,0,0,0,0.00
401.00,287800,0.00,0,0,0,0.00
402.00,312200,0.00,0,0,0,0.00
403.00,301300,0.00,0,0,0,0.00
404.00,311200,0.00,0,0,0,0.00
405.00,302000,0.00,0,0,0,0.00
406.00,305100,0.00,0,0,0,0.00
407.00,319600,0.00,0,0,0,0.00
408.00,307000,0.00,0,0,0,0.00
409.00,313800,0.00,0,0,0,0.00
410.00,295900,0.00,0,0,0,0.00
411.00,315200,0.00,0,0,0,0.00
412.00,308300,0.00,0,0,0,0.00
413.00,307200,0.00,0,0,0,0.00
414.00,296300,0.00,0,0,0,0.00
415.00,312200,0.00,0,0,0,0.00
416.00,315100,0.00,0,0,0,0.00
417.00,308100,0.00,0,0,0,0.00
418.00,296500,0.00,0,0,0,0.00
419.00,312100,0.00,0,0,0,0.00
420.00,296900,0.00,0,0,0,0.00
421.00,308600,0.00,0,0,0,0.00
422.00,302300,0.00,0,0,0,0.00
423.00,306100,0.00,0,0,0,0.00
424.00,312200,0.00,0,0,0,0.00
425.00,327900,0.00,0,0,0,0.00
426.00,300400,0.00,0,0,0,0.00
427.00,297600,0.00,0,0,0,0.00
428.00,311000,0.00,0,0,0,0.00
429.00,322100,0.00,0,0,0,0.00
430.00,302700,0.00,0,0,0,0.00
431.00,292700,0.00,0,0,0,0.00
432.00,317200,0.00,0,0,0,0.00
433.00,316600,0.00,0,0,0,0.00
434.00,320900,0.00,0,0,0,0.00
435.00,287300,0.00,0,0,0,0.00
436.00,314400,0.00,0,0,0,0.00
437.00,320100,0.00,0,0,0,0.00
438.00,311200,0.00,0,0,0,0.00
439.00,293700,0.00,0,0,0,0.00
440.00,307900,0.00,0,0,0,0.00
441.00,318600,0.00,0,0,0,0.00
442.00,312700,0.00,0,0,0,0.00
443.00,296100,0.00,0,0,0,0.00
444.00,298600,0.00,0,0,0,0.00
445.00,321600,0.00,0,0,0,0.00
446.00,318000,0.00,0,0,0,0.00
447.00,302900,0.00,0,0,0,0.00
448.00,301900,0.00,0,0,0,0.00
449.00,308400,0.00,0,0,0,0.00
450.00,311000,0.00,0,0,0,0.00
451.00,310800,0.00,0,0,0,0.00
452.00,288000,0.00,0,0,0,0.00
453.00,315500,0.00,0,0,0,0.00
454.00,323600,0.00,0,0,0,0.00
455.00,316200,0.00,0,0,0,0.00
456.00,283000,0.00,0,0,0,0.00
457.00,315200,0.00,0,0,0,0.00
458.00,321300,0.00,0,0,0,0.00
459.00,308700,0.00,0,0,0,0.00
460.00,298800,0.00,0,0,0,0.00
461.00,317300,0.00,0,0,0,0.00
462.00,317800,0.00,0,0,0,0.00
463.00,311300,0.00,0,0,0,0.00
464.00,304800,0.00,0,0,0,0.00
465.00,306900,0.00,0,0,0,0.00
466.00,322600,0.00,0,0,0,0.00
467.00,304400,0.00,0,0,0,0.00
468.00,304500,0.00,0,0,0,0.00
469.00,313200,0.00,0,0,0,0.00
470.00,318400,0.00,0,0,0,0.00
471.00,307100,0.00,0,0,0,0.00
472.00,306600,0.00,0,0,0,0.00
473.00,306400,0.00,0,0,0,0.00
474.00,318100,0.00,0,0,0,0.00
475.00,297800,0.00,0,0,0,0.00
476.00,297800,0.00,0,0,0,0.00
477.00,312200,0.00,0,0,0,0.00
478.00,319000,0.00,0,0,0,0.00
479.00,311700,0.00,0,0,0,0.00
480.00,292200,0.00,0,0,0,0.00
481.00,309300,0.00,0,0,0,0.00
482.00,317500,0.00,0,0,0,0.00
483.00,310100,0.00,0,0,0,0.00
484.00,288800,0.00,0,0,0,0.00
485.00,318400,0.00,0,0,0,0.00
486.00,320000,0.00,0,0,0,0.00
487.00,312800,0.00,0,0,0,0.00
488.00,284600,0.00,0,0,0,0.00
489.00,314700,0.00,0,0,0,0.00
490.00,306300,0.00,0,0,0,0.00
491.00,305000,0.00,0,0,0,0.00
492.00,288300,0.00,0,0,0,0.00
493.00,310600,0.00,0,0,0,0.00
494.00,304100,0.00,0,0,0,0.00
495.00,328800,0.00,0,0,0,0.00
496.00,290700,0.00,0,0,0,0.00
497.00,305200,0.00,0,0,0,0.00
498.00,307400,0.00,0,0,0,0.00
499.00,322400,0.00,0,0,0,0.00
500.00,295700,0.00,0,0,0,0.00
501.00,297500,0.00,0,0,0,0.00
502.00,312900,0.00,0,0,0,0.00
503.00,316200,0.00,0,0,0,0.00
504.00,307400,0.00,0,0,0,0.00
505.00,295000,0.00,0,0,0,0.00
506.00,311000,0.00,0,0,0,0.00
507.00,314500,0.00,0,0,0,0.00
508.00,302300,0.00,0,0,0,0.00
509.00,287300,0.00,0,0,0,0.00
510.00,320700,0.00,0,0,0,0.00
511.00,314700,0.00,0,0,0,0.00
512.00,312700,0.00,0,0,0,0.00
513.00,300500,0.00,0,0,0,0.00
514.00,315600,0.00,0,0,0,0.00
515.00,308200,0.00,0,0,0,0.00
516.00,306500,0.00,0,0,0,0.00
517.00,301600,0.00,0,0,0,0.00
518.00,306500,0.00,0,0,0,0.00
519.00,303600,0.00,0,0,0,0.00
520.00,315100,0.00,0,0,0,0.00
521.00,303000,0.00,0,0,0,0.00
522.00,309500,0.00,0,0,0,0.00
523.00,311000,0.00,0,0,0,0.00
524.00,313600,0.00,0,0,0,0.00
525.00,299200,0.00,0,0,0,0.00
526.00,304200,0.00,0,0,0,0.00
527.00,309700,0.00,0,0,0,0.00
528.00,315700,0.00,0,0,0,0.00
529.00,300700,0.00,0,0,0,0.00
530.00,299200,0.00,0,0,0,0.00
531.00,311500,0.00,0,0,0,0.00
532.00,318400,0.00,0,0,0,0.00
533.00,294900,0.00,0,0,0,0.00
534.00,309500,0.00,0,0,0,0.00
535.00,307500,0.00,0,0,0,0.00
536.00,315300,0.00,0,0,0,0.00
537.00,293900,0.00,0,0,0,0.00
538.00,309500,0.00,0,0,0,0.00
539.00,314700,0.00,0,0,0,0.00
540.00,308500,0.00,0,0,0,0.00
541.00,291300,0.00,0,0,0,0.00
542.00,325400,0.00,0,0,0,0.00
543.00,300100,0.00,0,0,0,0.00
544.00,317400,0.00,0,0,0,0.00
545.00,295300,0.00,0,0,0,0.00
546.00,318200,0.00,0,0,0,0.00
547.00,297800,0.00,0,0,0,0.00
548.00,329200,0.00,0,0,0,0.00
549.00,295000,0.00,0,0,0,0.00
550.00,315700,0.00,0,0,0,0.00
551.00,316100,0.00,0,0,0,0.00
552.00,313200,0.00,0,0,0,0.00
553.00,302300,0.00,0,0,0,0.00
554.00,311500,0.00,0,0,0,0.00
555.00,316600,0.00,0,0,0,0.00
556.00,299900,0.00,0,0,0,0.00
557.00,313800,0.00,0,0,0,0.00
558.00,307800,0.00,0,0,0,0.00
559.00,322200,0.00,0,0,0,0.00
560.00,293500,0.00,0,0,0,0.00
561.00,316700,0.00,0,0,0,0.00
562.00,306700,0.00,0,0,0,0.00
563.00,318900,0.00,0,0,0,0.00
564.00,316700,0.00,0,0,0,0.00
565.00,306300,0.00,0,0,0,0.00
566.00,304800,0.00,0,0,0,0.00
567.00,317800,0.00,0,0,0,0.00
568.00,311300,0.00,0,0,0,0.00
569.00,303800,0.00,0,0,0,0.00
570.00,290800,0.00,0,0,0,0.00
571.00,319500,0.00,0,0,0,0.00
572.00,324300,0.00,0,0,0,0.00
573.00,290400,0.00,0,0,0,0.00
574.00,298600,0.00,0,0,0,0.00
575.00,312900,0.00,0,0,0,0.00
576.00,326000,0.00,0,0,0,0.00
577.00,291200,0.00,0,0,0,0.00
578.00,303700,0.00,0,0,0,0.00
579.00,318900,0.00,0,0,0,0.00
580.00,310700,0.00,0,0,0,0.00
581.00,283600,0.00,0,0,0,0.00
582.00,299900,0.00,0,0,0,0.00
583.00,305300,0.00,0,0,0,0.00
584.00,328500,0.00,0,0,0,0.00
585.00,294100,0.00,0,0,0,0.00
586.00,298300,0.00,0,0,0,0.00
587.00,311500,0.00,0,0,0,0.00
588.00,314400,0.00,0,0,0,0.00
589.00,309200,0.00,0,0,0,0.00
590.00,295000,0.00,0,0,0,0.00
591.00,313000,0.00,0,0,0,0.00
592.00,324400,0.00,0,0,0,0.00
593.00,315400,0.00,0,0,0,0.00
594.00,283900,0.00,0,0,0,0.00
595.00,315900,0.00,0,0,0,0.00
596.00,317600,0.00,0,0,0,0.00
597.00,317000,0.00,0,0,0,0.00
598.00,294200,0.00,0,0,0,0.00
599.00,298900,0.00,0,0,0,0.00
600.00,324800,0.00,0,0,0,0.00
601.00,321000,0.00,0,0,0,0.00
602.00,293400,0.00,0,0,0,0.00
603.00,302300,0.00,0,0,0,0.00
604.00,299300,0.00,0,0,0,0.00
605.00,324900,0.00,0,0,0,0.00
